N,V,T,P,DirectRad,ScatterRad,SumRad
76043,1,7.2,723.5,121.85,185.92,308.77
76044,1,7.2,723.5,250.51,215.33,466.84
76045,1,7.2,723.5,330.61,228.47,560.07
76046,1,7.2,723.5,517.47,252.94,771.4
76047,2,14.3,723.6,419.98,240.98,661.96
76048,2,14.3,723.6,330.69,228.58,560.27
76049,2,14.3,723.6,180.72,201.41,383.12
76050,2,14.3,723.6,74.69,168.62,244.31
76051,2,14.3,723.6,39.4,147.87,188.27
76052,2,14.3,723.6,3.27,84.24,88.51
76053,1,14.3,723.6,0,0,0
76054,1,14.3,723.6,0,0,0
76055,1,14.3,723.6,0,0,0
76056,1,14.3,723.6,0,0,0
76057,1,8.2,720.9,0,0,0
76058,1,8.2,720.9,0,0,0
76059,1,8.2,720.9,0,0,0
76060,1,8.2,720.9,0,0,0
76061,1,6.2,719.8,0,0,0
76062,1,6.2,719.8,0,0,0
76063,1,6.2,719.8,0,0,0
76064,1,6.2,719.8,0,31.6,31.84
76065,1,6.2,719.8,15.66,125.69,142.35
76066,1,6.2,719.8,38.97,152.62,192.59
76067,1,6.2,719.8,120.73,191.88,313.61
76068,1,6.2,719.8,248.46,222.75,472.21
76069,1,6.2,719.8,328.05,236.72,565.77
76070,1,6.2,719.8,513.97,263.03,778
76071,2,13.5,719.4,416.94,250.14,668.07
76072,2,13.5,719.4,328.26,227.43,556.69
76073,2,13.5,719.4,179.23,200.3,380.53
76074,2,13.5,719.4,74.01,167.61,242.62
76075,2,13.5,719.4,39.01,146.95,186.97
76076,2,13.5,719.4,3.22,83.63,87.86
76077,2,13.5,719.4,0,0,0
76078,2,13.5,719.4,0,0,0
76079,2,13.5,719.4,0,0,0
76080,2,13.5,719.4,0,0,0
76081,2,9.3,718.2,0,0,0
76082,2,9.3,718.2,0,0,0
76083,1,9.3,718.2,0,0,0
76084,1,9.3,718.2,0,0,0
76085,1,7.3,717.2,0,0,0
76086,1,7.3,717.2,0,0,0
76087,1,7.3,717.2,0,0,0
76088,1,7.3,717.2,0,31.25,31.49
76089,0,7.3,717.2,15.44,124.98,141.43
76090,0,7.3,717.2,38.49,151.86,191.36
76091,0,7.3,717.2,119.47,191.07,311.55
76092,0,7.3,717.2,246.18,221.94,469.11
76093,0,7.3,717.2,325.22,235.92,562.13
76094,0,7.3,717.2,510.08,262.28,773.36
76095,1,15.7,718.5,413.56,249.35,663.91
76096,1,15.7,718.5,325.02,236.29,562.31
76097,1,15.7,718.5,177.21,207.47,385.69
76098,1,15.7,718.5,73.04,173.37,247.41
76099,1,15.7,718.5,38.45,152.11,191.56
76100,1,15.7,718.5,3.14,87.31,91.45
76101,2,15.7,718.5,0,0,0
76102,2,15.7,718.5,0,0,0
76103,2,15.7,718.5,0,0,0
76104,2,15.7,718.5,0,0,0
76105,2,10.7,714.7,0,0,0
76106,2,10.7,714.7,0,0,0
76107,1,10.7,714.7,0,0,0
76108,1,10.7,714.7,0,0,0
76109,1,13.8,718.6,0,0,0
76110,1,13.8,718.6,0,0,0
76111,1,13.8,718.6,0,0,0
76112,1,13.8,718.6,0,28.95,29.18
76113,2,13.8,718.6,15.25,119.03,135.28
76114,2,13.8,718.6,8.71,124.04,133.75
76115,2,13.8,718.6,28.71,156.62,186.33
76116,2,13.8,718.6,60.07,179.53,240.6
76117,2,13.8,718.6,79.66,189.09,269.76
76118,2,13.8,718.6,125.56,205.96,332.51
76119,2,10.2,721.7,101.58,197.84,300.42
76120,2,10.2,721.7,79.47,189.53,270
76121,2,10.2,721.7,42.9,169.22,213.11
76122,2,10.2,721.7,17.19,142.32,160.51
76123,2,10.2,721.7,8.67,124.2,133.87
76124,2,10.2,721.7,0.01,67.48,68.49
76125,1,10.2,721.7,0,0,0
76126,1,10.2,721.7,0,0,0
76127,1,10.2,721.7,0,0,0
76128,1,10.2,721.7,0,0,0
76129,1,6.1,724.4,0,0,0
76130,1,6.1,724.4,0,0,0
76131,2,6.1,724.4,0,0,0
76132,2,6.1,724.4,0,0,0
76133,2,4.8,724.5,0,0,0
76134,2,4.8,724.5,0,0,0
76135,2,4.8,724.5,0,0,0
76136,2,4.8,724.5,0,21.81,21.87
76137,2,4.8,724.5,2.92,99.74,103.66
76138,2,4.8,724.5,8.47,123.6,133.07
76139,2,4.8,724.5,28.13,156.51,185.63
76140,2,4.8,724.5,59.04,179.66,239.7
76141,2,4.8,724.5,78.39,189.32,268.71
76142,2,4.8,724.5,123.8,206.35,331.15
76143,1,5.5,725,100.07,198.16,299.22
76144,1,5.5,725,78.37,189.4,268.77
76145,1,5.5,725,42.21,168.94,212.15
76146,1,5.5,725,16.85,141.86,159.71
76147,1,5.5,725,8.47,123.63,133.1
76148,1,5.5,725,0,66.72,67.7
76149,2,5.5,725,0,0,0
76150,2,5.5,725,0,0,0
76151,2,5.5,725,0,0,0
76152,2,5.5,725,0,0,0
76153,2,4.2,724.2,0,0,0
76154,2,4.2,724.2,0,0,0
76155,2,4.2,724.2,0,0,0
76156,2,4.2,724.2,0,0,0
76157,2,1.4,722.5,0,0,0
76158,2,1.4,722.5,0,0,0
76159,2,1.4,722.5,0,0,0
76160,2,1.4,722.5,0,21.39,21.45
76161,1,1.4,722.5,2.85,98.98,102.84
76162,1,1.4,722.5,36.35,150.61,187.96
76163,1,1.4,722.5,114.06,190.39,305.45
76164,1,1.4,722.5,236.52,221.73,459.25
76165,1,1.4,722.5,313.25,235.94,550.2
76166,1,1.4,722.5,493.57,262.78,757.35
76167,0,7.4,722,399.28,249.61,649.89
76168,0,7.4,722,77.67,235.95,314.62
76169,0,7.4,722,41.79,206.71,249.5
76170,0,7.4,722,16.65,172.2,189.85
76171,0,7.4,722,8.36,150.69,160.05
76172,0,7.4,722,0,85.34,86.3
76173,0,7.4,722,0,0,0
76174,0,7.4,722,0,0,0
76175,0,7.4,722,0,0,0
76176,0,7.4,722,0,0,0
76177,0,8.7,719.4,0,0,0
76178,0,8.7,719.4,0,0,0
76179,2,8.7,719.4,0,0,0
76180,2,8.7,719.4,0,0,0
76181,2,6.4,719.5,0,0,0
76182,2,6.4,719.5,0,0,0
76183,2,6.4,719.5,0,0,0
76184,2,6.4,719.5,0,29.31,29.48
76185,2,6.4,719.5,11.94,122.61,135.55
76186,2,6.4,719.5,35.9,143.87,180.77
76187,2,6.4,719.5,112.85,182.33,296.18
76188,2,6.4,719.5,234.29,212.12,447.41
76189,2,6.4,719.5,310.47,225.47,536.94
76190,2,6.4,719.5,489.7,250.48,741.18
76191,1,10.1,718.4,395.94,238.24,635.18
76192,1,10.1,718.4,308.89,225.34,535.24
76193,1,10.1,718.4,167.38,197.79,366.17
76194,1,10.1,718.4,68.39,164.73,234.12
76195,1,10.1,718.4,14.19,117.3,132.49
76196,1,10.1,718.4,2.77,80.36,84.13
76197,2,10.1,718.4,0,0,0
76198,2,10.1,718.4,0,0,0
76199,2,10.1,718.4,0,0,0
76200,2,10.1,718.4,0,0,0
76201,2,4.8,714.7,0,0,0
76202,2,4.8,714.7,0,0,0
76203,1,4.8,714.7,0,0,0
76204,1,2.9,711.8,0,0,0
76205,1,2.9,711.8,0,0,0
76206,1,2.9,711.8,0,0,0
76207,1,2.9,711.8,0,0,0
76208,1,2.9,711.8,0,29.03,29.23
76209,1,2.9,711.8,2.74,84.02,87.75
76210,1,2.9,711.8,35.68,148.61,185.29
76211,1,2.9,711.8,112.15,187.98,301.13
76212,1,2.9,711.8,232.88,219.1,452.98
76213,1,2.9,711.8,308.67,233.25,542.92
76214,1,2.9,711.8,487.17,260,748.17
76215,2,9,710.2,393.76,246.88,641.65
76216,2,9,710.2,307.26,223.45,531.71
76217,2,9,710.2,166.44,196.06,363.51
76218,2,9,710.2,68.01,163.28,232.29
76219,2,9,710.2,14.12,116.34,131.46
76220,2,9,710.2,2.76,79.78,83.53
76221,0,9,710.2,0,0,0
76222,0,9,710.2,0,0,0
76223,0,9,710.2,0,0,0
76224,0,9,710.2,0,0,0
76225,0,8.4,710.1,0,0,0
76226,0,8.4,710.1,0,0,0
76227,1,8.4,710.1,0,0,0
76228,1,8.6,710.6,0,0,0
76229,1,8.6,710.6,0,0,0
76230,1,8.6,710.6,0,0,0
76231,1,8.6,710.6,0,0,0
76232,1,8.6,710.6,0,20.61,20.66
76233,2,8.6,710.6,0,64.17,65.09
76234,2,8.6,710.6,08.04,119.93,128.97
76235,2,8.6,710.6,26.95,152.39,180.34
76236,2,8.6,710.6,56.85,175.34,233.19
76237,2,8.6,710.6,75.65,184.95,261.6
76238,2,8.6,710.6,119.98,201.97,322.96
76239,1,9.2,712.1,96.77,193.77,291.55
76240,1,9.2,712.1,75.57,185.18,261.75
76241,1,9.2,712.1,40.51,164.82,206.33
76242,1,9.2,712.1,16.06,138.01,155.07
76243,1,9.2,712.1,2.72,96.51,100.23
76244,1,9.2,712.1,0,64.15,65.06
76245,2,9.2,712.1,0,0,0
76246,2,9.2,712.1,0,0,0
76247,2,9.2,712.1,0,0,0
76248,2,9.2,712.1,0,0,0
76249,2,5.5,709.6,0,0,0
76250,2,5.5,709.6,0,0,0
76251,1,5.5,709.6,0,0,0
76252,1,6.2,715.4,0,0,0
76253,1,6.2,715.4,0,0,0
76254,1,6.2,715.4,0,0,0
76255,1,6.2,715.4,0,0,0
76256,1,6.2,715.4,0,28.29,28.49
76257,2,6.2,715.4,2.61,82.76,86.37
76258,2,6.2,715.4,7.82,119.41,128.23
76259,2,6.2,715.4,26.4,152.16,179.56
76260,2,6.2,715.4,55.88,175.32,232.2
76261,2,6.2,715.4,74.45,185.02,260.47
76262,2,6.2,715.4,118.3,202.19,321.49
76263,2,2.7,720.8,95.33,193.92,290.25
76264,2,2.7,720.8,74.12,185.77,260.89
76265,2,2.7,720.8,39.61,165.12,205.74
76266,2,2.7,720.8,15.62,137.92,154.53
76267,2,2.7,720.8,2.59,95.87,99.46
76268,2,2.7,720.8,0,63.25,64.13
76269,2,2.7,720.8,0,0,0
76270,2,2.7,720.8,0,0,0
76271,2,2.7,720.8,0,0,0
76272,2,2.7,720.8,0,0,0
76273,2,2.8,721.3,0,0,0
76274,2,2.8,721.3,0,0,0
76275,3,2.8,721.3,0,0,0
76276,3,-0.5,720,0,0,0
76277,3,-0.5,720,0,0,0
76278,3,-0.5,720,0,0,0
76279,3,-0.5,720,0,0,0
76280,3,-0.5,720,0,27.29,27.47
76281,1,-0.5,720,2.42,81.95,85.38
76282,1,-0.5,720,33.41,147.51,181.92
76283,1,-0.5,720,106.37,187.64,295.01
76284,1,-0.5,720,222.52,219.36,442.88
76285,1,-0.5,720,295.78,233.78,530.56
76286,1,-0.5,720,469.15,261.1,731.25
76287,2,6.7,718.7,378.29,247.7,626.99
76288,2,6.7,718.7,55,219.26,275.26
76289,2,6.7,718.7,39.14,204.03,244.17
76290,2,6.7,718.7,15.4,169.21,185.61
76291,2,6.7,718.7,2.53,120.15,123.68
76292,2,6.7,718.7,0,82.1,82.96
76293,1,6.7,718.7,0,0,0
76294,1,6.7,718.7,0,0,0
76295,1,6.7,718.7,0,0,0
76296,1,6.7,718.7,0,0,0
76297,1,4.8,718.2,0,0,0
76298,1,4.8,718.2,0,0,0
76299,1,4.8,718.2,0,0,0
76300,1,2,717.6,0,0,0
76301,1,2,717.6,0,0,0
76302,1,2,717.6,0,0,0
76303,1,2,717.6,0,0,0
76304,1,2,717.6,0,26.94,27.12
76305,2,2,717.6,2.37,81.33,84.69
76306,2,2,717.6,32.92,146.75,180.67
76307,2,2,717.6,105.06,186.84,292.9
76308,2,2,717.6,220.08,218.57,439.65
76309,2,2,717.6,292.71,233.01,526.72
76310,2,2,717.6,464.82,260.37,726.19
76311,1,9.6,718.6,374.58,246.94,622.53
76312,1,9.6,718.6,54.28,218.87,274.15
76313,1,9.6,718.6,38.59,203.6,243.19
76314,1,9.6,718.6,15.14,168.66,184.8
76315,1,9.6,718.6,2.46,119.51,122.98
76316,1,9.6,718.6,0,26.98,27.03
76317,2,9.6,718.6,0,0,0
76318,2,9.6,718.6,0,0,0
76319,2,9.6,718.6,0,0,0
76320,2,9.6,718.6,0,0,0
76321,2,4.4,717.2,0,0,0
76322,2,4.4,717.2,0,0,0
76323,1,4.4,717.2,0,0,0
76324,1,5.9,716.8,0,0,0
76325,1,5.9,716.8,0,0,0
76326,1,5.9,716.8,0,0,0
76327,1,5.9,716.8,0,0,0
76328,1,5.9,716.8,0,24.59,24.76
76329,1,5.9,716.8,2.29,76.16,79.45
76330,1,5.9,716.8,7.34,117.16,125.5
76331,1,5.9,716.8,25.16,150.15,176.31
76332,1,5.9,716.8,53.62,173.53,228.15
76333,1,5.9,716.8,71.61,183.34,255.95
76334,1,5.9,716.8,114.31,200.72,316.03
76335,2,6.6,717,91.92,192.34,285.26
76336,2,6.6,717,53.61,173.57,228.18
76337,2,6.6,717,38.09,162.65,201.74
76338,2,6.6,717,14.9,135.41,151.31
76339,2,6.6,717,2.4,93.48,96.88
76340,2,6.6,717,0,18.68,18.72
76341,2,6.6,717,0,0,0
76342,2,6.6,717,0,0,0
76343,2,6.6,717,0,0,0
76344,2,6.6,717,0,0,0
76345,2,3.2,721.3,0,0,0
76346,2,3.2,721.3,0,0,0
76347,1,3.2,721.3,0,0,0
76348,1,3.5,722.6,0,0,0
76349,1,3.5,722.6,0,0,0
76350,1,3.5,722.6,0,0,0
76351,1,3.5,722.6,0,0,0
76352,1,3.5,722.6,0,23.94,24.1
76353,1,3.5,722.6,2.16,75.38,78.54
76354,1,3.5,722.6,31.47,139.59,172.05
76355,1,3.5,722.6,101.3,178.87,281.18
76356,1,3.5,722.6,213.28,209.4,423.68
76357,1,3.5,722.6,284.22,223.13,508.35
76358,1,3.5,722.6,452.84,248.92,702.76
76359,1,10.1,723.8,364.34,236.29,601.64
76360,1,10.1,723.8,213.13,209.71,423.83
76361,1,10.1,723.8,152.02,195.07,348.1
76362,1,10.1,723.8,61,161.13,223.14
76363,1,10.1,723.8,12.15,112.69,125.84
76364,1,10.1,723.8,0,23.88,24.05
76365,2,10.1,723.8,0,0,0
76366,2,10.1,723.8,0,0,0
76367,2,10.1,723.8,0,0,0
76368,2,10.1,723.8,0,0,0
76369,2,8.2,720,0,0,0
76370,2,8.2,720,0,0,0
76371,0,8.2,720,0,0,0
76372,0,8.5,718.1,0,0,0
76373,0,8.5,718.1,0,0,0
76374,0,8.5,718.1,0,0,0
76375,0,8.5,718.1,0,0,0
76376,0,8.5,718.1,0,0,0
76377,0,8.5,718.1,1.64,79.26,81.9
76378,0,8.5,718.1,22.05,115.64,138.69
76379,0,8.5,718.1,71.72,148.81,221.54
76380,0,8.5,718.1,151.47,172.36,324.83
76381,0,8.5,718.1,202.04,182.24,385.28
76382,0,8.5,718.1,322.38,199.77,523.15
76383,1,9.1,719.6,259.2,191.32,451.52
76384,1,9.1,719.6,52.02,172.56,225.58
76385,1,9.1,719.6,36.87,161.54,199.42
76386,1,9.1,719.6,14.33,134.08,149.41
76387,1,9.1,719.6,2.25,91.92,95.16
76388,1,9.1,719.6,0,17.75,17.79
76389,0,9.1,719.6,0,0,0
76390,0,9.1,719.6,0,0,0
76391,0,9.1,719.6,0,0,0
76392,0,9.1,719.6,0,0,0
76393,0,8.7,719.4,0,0,0
76394,0,8.7,719.4,0,0,0
76395,1,8.7,719.4,0,0,0
76396,1,7.7,718.3,0,0,0
76397,1,7.7,718.3,0,0,0
76398,1,7.7,718.3,0,0,0
76399,1,7.7,718.3,0,0,0
76400,1,7.7,718.3,0,0,0
76401,1,7.7,718.3,0,58.9,59.66
76402,1,7.7,718.3,6.87,114.84,122.72
76403,1,7.7,718.3,23.92,148.07,172.99
76404,1,7.7,718.3,51.34,171.69,224.03
76405,1,7.7,718.3,68.76,181.6,251.35
76406,1,7.7,718.3,110.26,199.2,310.46
76407,2,7,720.3,88.46,190.71,280.17
76408,2,7,720.3,51.25,171.94,224.19
76409,2,7,720.3,36.29,160.88,198.17
76410,2,7,720.3,14.05,133.33,148.38
76411,2,7,720.3,2.17,91.1,94.28
76412,2,7,720.3,0,17.3,17.34
76413,1,7,720.3,0,0,0
76414,1,7,720.3,0,0,0
76415,1,7,720.3,0,0,0
76416,1,7,720.3,0,0,0
76417,1,4.2,724.2,0,0,0
76418,1,4.2,724.2,0,0,0
76419,1,4.2,724.2,0,0,0
76420,1,1,722.1,0,0,0
76421,1,1,722.1,0,0,0
76422,1,1,722.1,0,0,0
76423,1,1,722.1,0,0,0
76424,1,1,722.1,0,0,0
76425,1,1,722.1,1.1,77.77,79.86
76426,1,1,722.1,29.68,144.02,174.7
76427,1,1,722.1,96.56,184.88,282.44
76428,1,1,722.1,204.51,217.27,422.78
76429,1,1,722.1,273.19,232.03,506.22
76430,1,1,722.1,437.14,260.09,698.23
76431,1,7,719.3,350.98,246.31,598.29
76432,1,7,719.3,190.58,207.51,399.08
76433,1,7,719.3,135.6,192.81,329.41
76434,1,7,719.3,54.03,158.8,213.83
76435,1,7,719.3,10.55,110.39,121.94
76436,1,7,719.3,0,22.63,22.77
76437,0,7,719.3,0,0,0
76438,0,7,719.3,0,0,0
76439,0,7,719.3,0,0,0
76440,0,7,719.3,0,0,0
76441,0,5.8,714.2,0,0,0
76442,0,5.8,714.2,0,0,0
76443,1,5.8,714.2,0,0,0
76444,1,5.3,717.2,0,0,0
76445,1,5.3,717.2,0,0,0
76446,1,5.3,717.2,0,0,0
76447,1,5.3,717.2,0,0,0
76448,1,5.3,717.2,0,0,0
76449,1,5.3,717.2,1.91,77.24,80.16
76450,1,5.3,717.2,6.58,113.15,120.73
76451,1,5.3,717.2,23.14,146.43,170.58
76452,1,5.3,717.2,49.91,170.13,221.03
76453,1,5.3,717.2,66.95,180.08,248.03
76454,1,5.3,717.2,107.67,197.78,306.45
76455,1,6.1,719.2,86.26,189.24,276.51
76456,1,6.1,719.2,49.82,170.38,221.2
76457,1,6.1,719.2,23.09,146.62,170.72
76458,1,6.1,719.2,13.55,131.66,146.21
76459,1,6.1,719.2,02.04,89.44,92.48
76460,1,6.1,719.2,0,16.5,16.53
76461,2,6.1,719.2,0,0,0
76462,2,6.1,719.2,0,0,0
76463,2,6.1,719.2,0,0,0
76464,2,6.1,719.2,0,0,0
76465,2,4.4,723.9,0,0,0
76466,2,4.4,723.9,0,0,0
76467,2,4.4,723.9,0,0,0
76468,2,4.2,725.6,0,0,0
76469,2,4.2,725.6,0,0,0
76470,2,4.2,725.6,0,0,0
76471,2,4.2,725.6,0,0,0
76472,2,4.2,725.6,0,0,0
76473,2,4.2,725.6,0,56.52,57.22
76474,2,4.2,725.6,20.08,112.64,133.72
76475,2,4.2,725.6,66.55,146.38,213.93
76476,2,4.2,725.6,141.98,170.41,313.39
76477,2,4.2,725.6,190.11,180.5,371.61
76478,2,4.2,725.6,305.37,198.42,504.8
76479,3,4.6,727.6,244.74,189.78,435.52
76480,3,4.6,727.6,48.7,170.66,220.36
76481,3,4.6,727.6,22.47,146.56,170.04
76482,3,4.6,727.6,13.13,131.39,145.52
76483,3,4.6,727.6,1.92,88.66,91.59
76484,3,4.6,727.6,0,15.81,15.84
76485,1,4.6,727.6,0,0,0
76486,1,4.6,727.6,0,0,0
76487,1,4.6,727.6,0,0,0
76488,1,4.6,727.6,0,0,0
76489,1,4.8,729,0,0,0
76490,1,4.8,729,0,0,0
76491,2,4.8,729,0,0,0
76492,2,2.2,729.2,0,0,0
76493,2,2.2,729.2,0,0,0
76494,2,2.2,729.2,0,0,0
76495,2,2.2,729.2,0,0,0
76496,2,2.2,729.2,0,0,0
76497,1,2.2,729.2,0,62.95,63.62
76498,1,2.2,729.2,27.59,142.58,171.17
76499,1,2.2,729.2,91.06,184.17,276.23
76500,1,2.2,729.2,194.4,217.14,412.54
76501,1,2.2,729.2,260.47,232.17,493.65
76502,1,2.2,729.2,418.94,260.78,680.72
76503,2,7,728.3,335.54,246.73,583.27
76504,2,7,728.3,193.43,207.38,401.81
76505,2,7,728.3,90.63,176.09,267.71
76506,2,7,728.3,54.09,157.69,212.78
76507,2,7,728.3,10.34,108.36,119.7
76508,2,7,728.3,0,20.82,20.95
76509,2,7,728.3,0,0,0
76510,2,7,728.3,0,0,0
76511,2,7,728.3,0,0,0
76512,2,7,728.3,0,0,0
76513,2,2.2,726.2,0,0,0
76514,2,2.2,726.2,0,0,0
76515,0,2.2,726.2,0,0,0
76516,0,0.8,726.4,0,0,0
76517,0,0.8,726.4,0,0,0
76518,0,0.8,726.4,0,0,0
76519,0,0.8,726.4,0,0,0
76520,0,0.8,726.4,0,0,0
76521,0,0.8,726.4,1.6,70.13,72.73
76522,0,0.8,726.4,27.13,121.09,149.22
76523,0,0.8,726.4,89.77,157.91,248.68
76524,0,0.8,726.4,191.94,185.38,378.32
76525,0,0.8,726.4,257.34,197.35,455.69
76526,0,0.8,726.4,414.4,219.31,634.71
76527,1,8.2,726.2,331.71,208.62,541.33
76528,1,8.2,726.2,192.06,206.55,399.6
76529,1,8.2,726.2,89.83,175.24,266.07
76530,1,8.2,726.2,53.56,156.84,211.4
76531,1,8.2,726.2,10.19,107.57,118.76
76532,1,8.2,726.2,0,20.43,20.55
76533,2,8.2,726.2,0,0,0
76534,2,8.2,726.2,0,0,0
76535,2,8.2,726.2,0,0,0
76536,2,8.2,726.2,0,0,0
76537,2,4.9,723.1,0,0,0
76538,2,4.9,723.1,0,0,0
76539,1,4.9,723.1,0,0,0
76540,1,5.2,722.8,0,0,0
76541,1,5.2,722.8,0,0,0
76542,1,5.2,722.8,0,0,0
76543,1,5.2,722.8,0,0,0
76544,1,5.2,722.8,0,0,0
76545,0,5.2,722.8,1.16,54.25,56.41
76546,0,5.2,722.8,22.52,140.86,164.38
76547,0,5.2,722.8,75.04,182.3,258.34
76548,0,5.2,722.8,113.82,199.37,314.19
76549,0,5.2,722.8,215.82,230.26,447.08
76550,0,5.2,722.8,348.01,258.91,607.91
76551,2,11.7,721.4,278.38,244.79,524.18
76552,2,11.7,721.4,189.98,205.32,396.3
76553,2,11.7,721.4,88.77,174.1,263.87
76554,2,11.7,721.4,52.88,155.78,209.66
76555,2,11.7,721.4,10.03,106.73,117.76
76556,2,11.7,721.4,0,20.15,20.27
76557,2,11.7,721.4,0,0,0
76558,2,11.7,721.4,0,0,0
76559,2,11.7,721.4,0,0,0
76560,2,11.7,721.4,0,0,0
76561,2,4.3,712.3,0,0,0
76562,2,4.3,712.3,0,0,0
76563,1,4.3,712.3,0,0,0
76564,1,6.5,709.6,0,0,0
76565,1,6.5,709.6,0,0,0
76566,1,6.5,709.6,0,0,0
76567,1,6.5,709.6,0,0,0
76568,1,6.5,709.6,0,0,0
76569,0,6.5,709.6,1.54,73.69,76.24
76570,0,6.5,709.6,26.7,132.59,160.3
76571,0,6.5,709.6,88.37,172.02,261.39
76572,0,6.5,709.6,133.88,188.08,322.96
76573,0,6.5,709.6,253.58,216.83,471.4
76574,0,6.5,709.6,408.77,243.21,652.98
76575,2,15.8,709,327.01,230.25,558.25
76576,2,15.8,709,160.49,197.3,358.78
76577,2,15.8,709,74.96,167.45,243.4
76578,2,15.8,709,22.55,128.88,152.44
76579,2,15.8,709,8.37,102.4,111.77
76580,2,15.8,709,0,19.22,19.33
76581,2,15.8,709,0,0,0
76582,2,15.8,709,0,0,0
76583,2,15.8,709,0,0,0
76584,2,15.8,709,0,0,0
76585,2,6,718.5,0,0,0
76586,2,6,718.5,0,0,0
76587,2,6,718.5,0,0,0
76588,2,3.2,716.2,0,0,0
76589,2,3.2,716.2,0,0,0
76590,2,3.2,716.2,0,0,0
76591,2,3.2,716.2,0,0,0
76592,2,3.2,716.2,0,0,0
76593,2,3.2,716.2,0,52.84,53.45
76594,2,3.2,716.2,5.71,108,114.72
76595,2,3.2,716.2,20.79,141.56,163.35
76596,2,3.2,716.2,31.95,154.35,187.3
76597,2,3.2,716.2,61.38,175.69,238.07
76598,2,3.2,716.2,99.63,193.72,294.35
76599,0,4.3,718.2,79.47,185.01,265.48
76600,0,4.3,718.2,45.43,165.82,212.25
76601,0,4.3,718.2,20.74,141.74,163.48
76602,0,4.3,718.2,5.69,108.08,114.78
76603,0,4.3,718.2,1.65,84.33,86.97
76604,0,4.3,718.2,0,14.05,14.08
76605,1,4.3,718.2,0,0,0
76606,1,4.3,718.2,0,0,0
76607,1,4.3,718.2,0,0,0
76608,1,4.3,718.2,0,0,0
76609,1,0.7,720.5,0,0,0
76610,1,0.7,720.5,0,0,0
76611,1,0.7,720.5,0,0,0
76612,1,2.3,719.6,0,0,0
76613,1,2.3,719.6,0,0,0
76614,1,2.3,719.6,0,0,0
76615,1,2.3,719.6,0,0,0
76616,1,2.3,719.6,0,0,0
76617,1,2.3,719.6,1.35,72.01,74.36
76618,1,2.3,719.6,5.53,107.23,113.77
76619,1,2.3,719.6,20.31,141,162.31
76620,1,2.3,719.6,31.28,153.88,186.16
76621,1,2.3,719.6,60.26,175.37,236.63
76622,1,2.3,719.6,98.01,193.53,292.54
76623,3,6.9,719.3,78.1,184.76,263.86
76624,3,6.9,719.3,44.65,184.75,230.4
76625,3,6.9,719.3,20.33,156.68,178.01
76626,3,6.9,719.3,5.54,119.43,125.97
76627,3,6.9,719.3,0,59.36,59.95
76628,3,6.9,719.3,0,16.02,16.05
76629,2,6.9,719.3,0,0,0
76630,2,6.9,719.3,0,0,0
76631,2,6.9,719.3,0,0,0
76632,2,6.9,719.3,0,0,0
76633,2,3.4,714.4,0,0,0
76634,2,3.4,714.4,0,0,0
76635,1,3.4,714.4,0,0,0
76636,1,6.6,715,0,0,0
76637,1,6.6,715,0,0,0
76638,1,6.6,715,0,0,0
76639,1,6.6,715,0,0,0
76640,1,6.6,715,0,0,0
76641,2,6.6,715,1.31,71.22,73.52
76642,2,6.6,715,5.43,106.03,112.46
76643,2,6.6,715,20.01,139.63,160.65
76644,2,6.6,715,30.85,152.47,184.32
76645,2,6.6,715,59.52,173.9,234.41
76646,2,6.6,715,96.91,192.02,289.93
76647,1,7.2,718.1,77.18,183.26,261.44
76648,1,7.2,718.1,43.91,164.1,209.01
76649,1,7.2,718.1,19.94,139.89,160.83
76650,1,7.2,718.1,5.4,106.14,112.54
76651,1,7.2,718.1,0,51.16,51.74
76652,1,7.2,718.1,0,13.19,13.21
76653,1,7.2,718.1,0,0,0
76654,1,7.2,718.1,0,0,0
76655,1,7.2,718.1,0,0,0
76656,1,7.2,718.1,0,0,0
76657,1,4,720.2,0,0,0
76658,1,4,720.2,0,0,0
76659,2,4,720.2,0,0,0
76660,2,5.2,722.5,0,0,0
76661,2,5.2,722.5,0,0,0
76662,2,5.2,722.5,0,0,0
76663,2,5.2,722.5,0,0,0
76664,2,5.2,722.5,0,0,0
76665,1,5.2,722.5,1.2,70.32,72.52
76666,1,5.2,722.5,16.83,105.36,123.19
76667,1,5.2,722.5,57.71,139.36,198.07
76668,1,5.2,722.5,88.18,152.36,241.54
76669,1,5.2,722.5,168.97,174.06,344.03
76670,1,5.2,722.5,274.67,192.39,468.06
76671,3,5.2,725.8,218.87,183.53,403.4
76672,3,5.2,725.8,42.85,164.14,207.99
76673,3,5.2,725.8,19.36,139.62,159.99
76674,3,5.2,725.8,5.18,105.46,111.64
76675,3,5.2,725.8,0,50.17,50.71
76676,3,5.2,725.8,0,0,0
76677,2,5.2,725.8,0,0,0
76678,2,5.2,725.8,0,0,0
76679,2,5.2,725.8,0,0,0
76680,2,5.2,725.8,0,0,0
76681,2,5.9,728.8,0,0,0
76682,2,5.9,728.8,0,0,0
76683,1,5.9,728.8,0,0,0
76684,1,3.7,728.8,0,0,0
76685,1,3.7,728.8,0,0,0
76686,1,3.7,728.8,0,0,0
76687,1,3.7,728.8,0,0,0
76688,1,3.7,728.8,0,0,0
76689,0,3.7,728.8,0,49.29,49.81
76690,0,3.7,728.8,05.01,104.62,110.63
